User_ID,State,City,Transaction_Type,Amount,Date,Device,Status
601,Maharashtra,Bangalore,Merchant Payment,1985.73,2023-01-26 00:00:00,iOS,Failed
602,Tamil Nadu,Bangalore,Merchant Payment,3783.71,2023-01-26 01:00:00,Android,Success
603,Tamil Nadu,Mumbai,Merchant Payment,2276.38,2023-01-26 02:00:00,Android,Success
604,Gujarat,Bangalore,Money Transfer,2067.28,2023-01-26 03:00:00,iOS,Success
605,Maharashtra,Lucknow,Recharge,4674.3,2023-01-26 04:00:00,iOS,Success
606,Delhi,Delhi,Money Transfer,1261.89,2023-01-26 05:00:00,Android,Success
607,Tamil Nadu,Bangalore,Recharge,611.03,2023-01-26 06:00:00,iOS,Success
608,Maharashtra,Ahmedabad,Recharge,2926.87,2023-01-26 07:00:00,iOS,Success
609,Tamil Nadu,Mumbai,Bill Payment,4846.92,2023-01-26 08:00:00,iOS,Success
610,Uttar Pradesh,Delhi,Recharge,1895.42,2023-01-26 09:00:00,Android,Success
611,Tamil Nadu,Mumbai,Recharge,319.56,2023-01-26 10:00:00,iOS,Failed
612,Delhi,Delhi,Money Transfer,1703.13,2023-01-26 11:00:00,iOS,Success
613,Karnataka,Ahmedabad,Recharge,2534.6,2023-01-26 12:00:00,Android,Failed
614,Gujarat,Mumbai,Money Transfer,818.0,2023-01-26 13:00:00,iOS,Success
615,Gujarat,Chennai,Merchant Payment,3293.93,2023-01-26 14:00:00,iOS,Success
616,Delhi,Lucknow,Recharge,4988.77,2023-01-26 15:00:00,Android,Success
617,Tamil Nadu,Lucknow,Recharge,2264.18,2023-01-26 16:00:00,Android,Success
618,Maharashtra,Delhi,Money Transfer,1780.1,2023-01-26 17:00:00,iOS,Success
619,Tamil Nadu,Chennai,Merchant Payment,2009.51,2023-01-26 18:00:00,iOS,Success
620,Delhi,Mumbai,Bill Payment,584.58,2023-01-26 19:00:00,Android,Success
621,Gujarat,Chennai,Merchant Payment,4417.54,2023-01-26 20:00:00,Android,Success
622,Tamil Nadu,Chennai,Money Transfer,2079.98,2023-01-26 21:00:00,iOS,Success
623,Gujarat,Mumbai,Merchant Payment,1942.5,2023-01-26 22:00:00,iOS,Success
624,Maharashtra,Ahmedabad,Money Transfer,3301.85,2023-01-26 23:00:00,iOS,Success
625,Gujarat,Chennai,Money Transfer,2215.75,2023-01-27 00:00:00,Android,Success
626,Gujarat,Chennai,Bill Payment,3244.69,2023-01-27 01:00:00,iOS,Success
627,Karnataka,Ahmedabad,Recharge,316.62,2023-01-27 02:00:00,Android,Success
628,Karnataka,Chennai,Money Transfer,4070.48,2023-01-27 03:00:00,Android,Success
629,Uttar Pradesh,Chennai,Money Transfer,4703.11,2023-01-27 04:00:00,Android,Success
630,Karnataka,Chennai,Bill Payment,3247.34,2023-01-27 05:00:00,iOS,Success
631,Gujarat,Lucknow,Money Transfer,4773.28,2023-01-27 06:00:00,iOS,Failed
632,Delhi,Bangalore,Recharge,765.65,2023-01-27 07:00:00,iOS,Success
633,Gujarat,Ahmedabad,Bill Payment,2392.31,2023-01-27 08:00:00,Android,Success
634,Delhi,Chennai,Recharge,3013.02,2023-01-27 09:00:00,iOS,Success
635,Delhi,Lucknow,Recharge,2912.87,2023-01-27 10:00:00,Android,Success
636,Karnataka,Ahmedabad,Bill Payment,2013.29,2023-01-27 11:00:00,Android,Success
637,Tamil Nadu,Delhi,Money Transfer,1697.04,2023-01-27 12:00:00,Android,Success
638,Maharashtra,Delhi,Recharge,642.85,2023-01-27 13:00:00,Android,Success
639,Karnataka,Chennai,Recharge,1964.79,2023-01-27 14:00:00,Android,Success
640,Karnataka,Lucknow,Recharge,821.68,2023-01-27 15:00:00,Android,Success
641,Tamil Nadu,Lucknow,Recharge,3674.48,2023-01-27 16:00:00,iOS,Success
642,Maharashtra,Ahmedabad,Bill Payment,1052.07,2023-01-27 17:00:00,Android,Success
643,Gujarat,Ahmedabad,Bill Payment,302.24,2023-01-27 18:00:00,iOS,Success
644,Uttar Pradesh,Lucknow,Merchant Payment,2766.31,2023-01-27 19:00:00,Android,Success
645,Uttar Pradesh,Ahmedabad,Merchant Payment,2980.2,2023-01-27 20:00:00,iOS,Success
646,Gujarat,Lucknow,Recharge,4360.85,2023-01-27 21:00:00,iOS,Success
647,Karnataka,Bangalore,Money Transfer,2889.14,2023-01-27 22:00:00,iOS,Success
648,Maharashtra,Lucknow,Recharge,1733.95,2023-01-27 23:00:00,iOS,Failed
649,Karnataka,Delhi,Money Transfer,4017.03,2023-01-28 00:00:00,Android,Success
650,Delhi,Ahmedabad,Recharge,2705.99,2023-01-28 01:00:00,Android,Success
651,Karnataka,Lucknow,Merchant Payment,405.61,2023-01-28 02:00:00,Android,Success
652,Karnataka,Lucknow,Merchant Payment,2833.59,2023-01-28 03:00:00,Android,Success
653,Gujarat,Ahmedabad,Money Transfer,4541.01,2023-01-28 04:00:00,iOS,Success
654,Gujarat,Bangalore,Recharge,1987.6,2023-01-28 05:00:00,iOS,Success
655,Gujarat,Bangalore,Money Transfer,1488.67,2023-01-28 06:00:00,iOS,Failed
656,Uttar Pradesh,Ahmedabad,Merchant Payment,725.91,2023-01-28 07:00:00,Android,Success
657,Delhi,Mumbai,Recharge,765.71,2023-01-28 08:00:00,iOS,Success
658,Gujarat,Ahmedabad,Recharge,2169.53,2023-01-28 09:00:00,Android,Success
659,Maharashtra,Ahmedabad,Money Transfer,2982.44,2023-01-28 10:00:00,iOS,Success
660,Uttar Pradesh,Bangalore,Bill Payment,412.27,2023-01-28 11:00:00,iOS,Success
661,Tamil Nadu,Bangalore,Money Transfer,4698.45,2023-01-28 12:00:00,iOS,Success
662,Maharashtra,Ahmedabad,Merchant Payment,3778.12,2023-01-28 13:00:00,iOS,Success
663,Maharashtra,Ahmedabad,Merchant Payment,2937.25,2023-01-28 14:00:00,iOS,Success
664,Gujarat,Ahmedabad,Merchant Payment,4143.91,2023-01-28 15:00:00,Android,Success
665,Tamil Nadu,Bangalore,Merchant Payment,410.13,2023-01-28 16:00:00,iOS,Failed
666,Tamil Nadu,Ahmedabad,Merchant Payment,2389.43,2023-01-28 17:00:00,Android,Success
667,Uttar Pradesh,Ahmedabad,Bill Payment,3154.16,2023-01-28 18:00:00,Android,Success
668,Tamil Nadu,Chennai,Recharge,4144.98,2023-01-28 19:00:00,Android,Success
669,Delhi,Mumbai,Money Transfer,3919.51,2023-01-28 20:00:00,Android,Success
670,Gujarat,Delhi,Money Transfer,1392.58,2023-01-28 21:00:00,Android,Failed
671,Tamil Nadu,Mumbai,Merchant Payment,4704.99,2023-01-28 22:00:00,Android,Success
672,Uttar Pradesh,Chennai,Money Transfer,630.49,2023-01-28 23:00:00,Android,Success
673,Delhi,Delhi,Merchant Payment,4376.92,2023-01-29 00:00:00,Android,Success
674,Karnataka,Ahmedabad,Bill Payment,4854.99,2023-01-29 01:00:00,iOS,Success
675,Karnataka,Chennai,Bill Payment,894.0,2023-01-29 02:00:00,iOS,Failed
676,Delhi,Ahmedabad,Recharge,3613.11,2023-01-29 03:00:00,Android,Success
677,Uttar Pradesh,Bangalore,Bill Payment,211.02,2023-01-29 04:00:00,Android,Success
678,Delhi,Lucknow,Bill Payment,2033.06,2023-01-29 05:00:00,Android,Success
679,Gujarat,Chennai,Recharge,2586.25,2023-01-29 06:00:00,iOS,Failed
680,Gujarat,Bangalore,Money Transfer,2907.42,2023-01-29 07:00:00,iOS,Success
681,Karnataka,Chennai,Merchant Payment,4680.33,2023-01-29 08:00:00,Android,Success
682,Tamil Nadu,Chennai,Merchant Payment,3364.53,2023-01-29 09:00:00,Android,Success
683,Uttar Pradesh,Bangalore,Money Transfer,2411.58,2023-01-29 10:00:00,iOS,Success
684,Karnataka,Delhi,Recharge,4050.28,2023-01-29 11:00:00,iOS,Success
685,Tamil Nadu,Mumbai,Money Transfer,4753.16,2023-01-29 12:00:00,Android,Success
686,Tamil Nadu,Ahmedabad,Bill Payment,120.11,2023-01-29 13:00:00,Android,Success
687,Gujarat,Chennai,Recharge,4912.78,2023-01-29 14:00:00,Android,Success
688,Maharashtra,Ahmedabad,Recharge,439.8,2023-01-29 15:00:00,Android,Success
689,Maharashtra,Lucknow,Recharge,4073.79,2023-01-29 16:00:00,iOS,Success
690,Delhi,Bangalore,Merchant Payment,1408.87,2023-01-29 17:00:00,iOS,Success
691,Gujarat,Ahmedabad,Money Transfer,669.58,2023-01-29 18:00:00,Android,Success
692,Tamil Nadu,Bangalore,Recharge,2204.88,2023-01-29 19:00:00,Android,Failed
693,Uttar Pradesh,Ahmedabad,Recharge,3223.34,2023-01-29 20:00:00,Android,Success
694,Maharashtra,Mumbai,Recharge,1910.95,2023-01-29 21:00:00,iOS,Success
695,Tamil Nadu,Mumbai,Money Transfer,282.28,2023-01-29 22:00:00,Android,Success
696,Maharashtra,Mumbai,Merchant Payment,3001.31,2023-01-29 23:00:00,Android,Success
697,Maharashtra,Mumbai,Bill Payment,4512.99,2023-01-30 00:00:00,Android,Success
698,Maharashtra,Mumbai,Merchant Payment,1922.24,2023-01-30 01:00:00,iOS,Success
699,Uttar Pradesh,Mumbai,Recharge,1089.5,2023-01-30 02:00:00,Android,Success
700,Gujarat,Bangalore,Merchant Payment,2218.46,2023-01-30 03:00:00,iOS,Failed
701,Uttar Pradesh,Chennai,Merchant Payment,251.33,2023-01-30 04:00:00,Android,Success
702,Karnataka,Ahmedabad,Bill Payment,4104.23,2023-01-30 05:00:00,Android,Success
703,Tamil Nadu,Mumbai,Money Transfer,4133.44,2023-01-30 06:00:00,Android,Success
704,Gujarat,Bangalore,Money Transfer,2944.12,2023-01-30 07:00:00,iOS,Success
705,Gujarat,Bangalore,Merchant Payment,1771.98,2023-01-30 08:00:00,Android,Success
706,Gujarat,Bangalore,Merchant Payment,4000.92,2023-01-30 09:00:00,Android,Success
707,Gujarat,Chennai,Money Transfer,2777.89,2023-01-30 10:00:00,iOS,Success
708,Uttar Pradesh,Ahmedabad,Money Transfer,4131.4,2023-01-30 11:00:00,iOS,Success
709,Gujarat,Chennai,Bill Payment,3160.98,2023-01-30 12:00:00,iOS,Failed
710,Delhi,Delhi,Recharge,3924.18,2023-01-30 13:00:00,Android,Success
711,Tamil Nadu,Bangalore,Merchant Payment,2996.83,2023-01-30 14:00:00,iOS,Success
712,Gujarat,Delhi,Money Transfer,2076.56,2023-01-30 15:00:00,Android,Success
713,Tamil Nadu,Lucknow,Merchant Payment,4790.15,2023-01-30 16:00:00,iOS,Success
714,Delhi,Mumbai,Merchant Payment,2710.16,2023-01-30 17:00:00,iOS,Success
715,Delhi,Mumbai,Money Transfer,3029.4,2023-01-30 18:00:00,iOS,Success
716,Tamil Nadu,Chennai,Bill Payment,1110.23,2023-01-30 19:00:00,Android,Failed
717,Maharashtra,Ahmedabad,Merchant Payment,3132.0,2023-01-30 20:00:00,Android,Failed
718,Karnataka,Delhi,Bill Payment,2862.32,2023-01-30 21:00:00,Android,Success
719,Maharashtra,Ahmedabad,Money Transfer,932.34,2023-01-30 22:00:00,Android,Success
720,Maharashtra,Chennai,Recharge,307.34,2023-01-30 23:00:00,Android,Success
721,Uttar Pradesh,Mumbai,Recharge,3025.75,2023-01-31 00:00:00,Android,Success
722,Maharashtra,Ahmedabad,Merchant Payment,3820.82,2023-01-31 01:00:00,Android,Success
723,Gujarat,Ahmedabad,Money Transfer,2621.77,2023-01-31 02:00:00,Android,Success
724,Uttar Pradesh,Mumbai,Bill Payment,1141.6,2023-01-31 03:00:00,Android,Success
725,Uttar Pradesh,Delhi,Merchant Payment,3335.94,2023-01-31 04:00:00,iOS,Success
726,Delhi,Mumbai,Money Transfer,409.73,2023-01-31 05:00:00,iOS,Success
727,Maharashtra,Ahmedabad,Money Transfer,2214.75,2023-01-31 06:00:00,Android,Success
728,Delhi,Delhi,Bill Payment,825.2,2023-01-31 07:00:00,Android,Success
729,Tamil Nadu,Delhi,Merchant Payment,930.45,2023-01-31 08:00:00,Android,Failed
730,Karnataka,Mumbai,Money Transfer,1019.45,2023-01-31 09:00:00,Android,Success
731,Uttar Pradesh,Ahmedabad,Money Transfer,1939.67,2023-01-31 10:00:00,iOS,Success
732,Tamil Nadu,Chennai,Money Transfer,265.24,2023-01-31 11:00:00,iOS,Success
733,Tamil Nadu,Ahmedabad,Bill Payment,1994.99,2023-01-31 12:00:00,Android,Success
734,Gujarat,Bangalore,Merchant Payment,2563.42,2023-01-31 13:00:00,iOS,Success
735,Karnataka,Lucknow,Merchant Payment,2421.64,2023-01-31 14:00:00,iOS,Success
736,Tamil Nadu,Chennai,Merchant Payment,1920.09,2023-01-31 15:00:00,Android,Success
737,Tamil Nadu,Delhi,Merchant Payment,4197.34,2023-01-31 16:00:00,Android,Success
738,Karnataka,Chennai,Recharge,735.18,2023-01-31 17:00:00,Android,Success
739,Karnataka,Delhi,Recharge,2533.43,2023-01-31 18:00:00,Android,Success
740,Tamil Nadu,Delhi,Merchant Payment,319.59,2023-01-31 19:00:00,iOS,Success
741,Karnataka,Chennai,Bill Payment,365.07,2023-01-31 20:00:00,Android,Success
742,Tamil Nadu,Delhi,Recharge,2873.59,2023-01-31 21:00:00,iOS,Failed
743,Tamil Nadu,Delhi,Money Transfer,2834.43,2023-01-31 22:00:00,Android,Success
744,Gujarat,Bangalore,Recharge,4391.39,2023-01-31 23:00:00,iOS,Success
745,Maharashtra,Ahmedabad,Money Transfer,2793.79,2023-02-01 00:00:00,Android,Success
746,Tamil Nadu,Ahmedabad,Merchant Payment,4799.36,2023-02-01 01:00:00,Android,Success
747,Delhi,Lucknow,Recharge,252.99,2023-02-01 02:00:00,iOS,Failed
748,Uttar Pradesh,Lucknow,Bill Payment,499.06,2023-02-01 03:00:00,iOS,Success
749,Maharashtra,Bangalore,Recharge,229.89,2023-02-01 04:00:00,iOS,Success
750,Maharashtra,Lucknow,Recharge,934.53,2023-02-01 05:00:00,Android,Success
751,Maharashtra,Chennai,Recharge,2710.94,2023-02-01 06:00:00,iOS,Success
752,Gujarat,Mumbai,Merchant Payment,3231.41,2023-02-01 07:00:00,iOS,Success
753,Tamil Nadu,Mumbai,Bill Payment,237.47,2023-02-01 08:00:00,iOS,Success
754,Gujarat,Mumbai,Recharge,4730.39,2023-02-01 09:00:00,iOS,Success
755,Tamil Nadu,Bangalore,Bill Payment,4212.41,2023-02-01 10:00:00,iOS,Success
756,Gujarat,Bangalore,Merchant Payment,1490.1,2023-02-01 11:00:00,iOS,Success
757,Gujarat,Delhi,Money Transfer,395.17,2023-02-01 12:00:00,iOS,Success
758,Uttar Pradesh,Mumbai,Recharge,857.74,2023-02-01 13:00:00,iOS,Success
759,Delhi,Chennai,Bill Payment,643.45,2023-02-01 14:00:00,iOS,Success
760,Gujarat,Lucknow,Bill Payment,625.19,2023-02-01 15:00:00,Android,Success
761,Uttar Pradesh,Chennai,Merchant Payment,2597.62,2023-02-01 16:00:00,Android,Success
762,Karnataka,Lucknow,Recharge,1236.78,2023-02-01 17:00:00,iOS,Success
763,Delhi,Mumbai,Money Transfer,1797.12,2023-02-01 18:00:00,Android,Success
764,Gujarat,Mumbai,Bill Payment,4947.63,2023-02-01 19:00:00,Android,Success
765,Maharashtra,Mumbai,Recharge,3424.73,2023-02-01 20:00:00,iOS,Success
766,Karnataka,Bangalore,Money Transfer,4745.41,2023-02-01 21:00:00,iOS,Success
767,Karnataka,Lucknow,Bill Payment,721.36,2023-02-01 22:00:00,iOS,Failed
768,Uttar Pradesh,Bangalore,Bill Payment,1916.88,2023-02-01 23:00:00,iOS,Success
769,Karnataka,Bangalore,Money Transfer,2778.11,2023-02-02 00:00:00,iOS,Success
770,Delhi,Ahmedabad,Money Transfer,393.02,2023-02-02 01:00:00,iOS,Success
771,Gujarat,Chennai,Merchant Payment,30.9,2023-02-02 02:00:00,Android,Success
772,Gujarat,Chennai,Recharge,3355.47,2023-02-02 03:00:00,iOS,Success
773,Maharashtra,Delhi,Recharge,3212.68,2023-02-02 04:00:00,Android,Success
774,Uttar Pradesh,Bangalore,Merchant Payment,2059.84,2023-02-02 05:00:00,iOS,Success
775,Maharashtra,Lucknow,Bill Payment,2453.32,2023-02-02 06:00:00,iOS,Success
776,Karnataka,Ahmedabad,Money Transfer,2083.06,2023-02-02 07:00:00,Android,Success
777,Maharashtra,Ahmedabad,Money Transfer,129.79,2023-02-02 08:00:00,iOS,Success
778,Delhi,Chennai,Money Transfer,1683.5,2023-02-02 09:00:00,iOS,Success
779,Gujarat,Bangalore,Bill Payment,893.64,2023-02-02 10:00:00,Android,Success
780,Karnataka,Delhi,Money Transfer,501.14,2023-02-02 11:00:00,iOS,Success
781,Maharashtra,Bangalore,Money Transfer,4784.03,2023-02-02 12:00:00,Android,Success
782,Uttar Pradesh,Mumbai,Merchant Payment,3000.81,2023-02-02 13:00:00,iOS,Success
783,Delhi,Bangalore,Bill Payment,3645.99,2023-02-02 14:00:00,iOS,Success
784,Delhi,Mumbai,Recharge,1583.67,2023-02-02 15:00:00,Android,Success
785,Maharashtra,Mumbai,Merchant Payment,1971.8,2023-02-02 16:00:00,iOS,Success
786,Gujarat,Delhi,Merchant Payment,1192.25,2023-02-02 17:00:00,Android,Success
787,Maharashtra,Lucknow,Recharge,493.86,2023-02-02 18:00:00,Android,Success
788,Karnataka,Chennai,Merchant Payment,903.37,2023-02-02 19:00:00,Android,Success
789,Maharashtra,Bangalore,Bill Payment,3989.6,2023-02-02 20:00:00,iOS,Success
790,Delhi,Mumbai,Money Transfer,3390.95,2023-02-02 21:00:00,iOS,Success
791,Maharashtra,Bangalore,Bill Payment,2739.18,2023-02-02 22:00:00,Android,Success
792,Gujarat,Lucknow,Recharge,2380.7,2023-02-02 23:00:00,iOS,Success
793,Uttar Pradesh,Chennai,Recharge,4612.95,2023-02-03 00:00:00,iOS,Success
794,Tamil Nadu,Lucknow,Merchant Payment,372.95,2023-02-03 01:00:00,iOS,Success
795,Maharashtra,Chennai,Bill Payment,1410.2,2023-02-03 02:00:00,Android,Success
796,Gujarat,Ahmedabad,Bill Payment,1756.19,2023-02-03 03:00:00,iOS,Success
797,Gujarat,Chennai,Recharge,3914.3,2023-02-03 04:00:00,Android,Success
798,Uttar Pradesh,Delhi,Bill Payment,4962.65,2023-02-03 05:00:00,iOS,Success
799,Delhi,Lucknow,Recharge,1210.95,2023-02-03 06:00:00,iOS,Success
800,Gujarat,Mumbai,Bill Payment,4372.79,2023-02-03 07:00:00,Android,Success
801,Gujarat,Ahmedabad,Bill Payment,4154.81,2023-02-03 08:00:00,iOS,Success
802,Gujarat,Delhi,Bill Payment,1131.04,2023-02-03 09:00:00,Android,Success
803,Gujarat,Bangalore,Recharge,2002.67,2023-02-03 10:00:00,iOS,Success
804,Karnataka,Lucknow,Merchant Payment,2054.27,2023-02-03 11:00:00,Android,Success
805,Karnataka,Mumbai,Bill Payment,4891.32,2023-02-03 12:00:00,iOS,Success
806,Delhi,Chennai,Recharge,912.65,2023-02-03 13:00:00,iOS,Success
807,Maharashtra,Mumbai,Recharge,3997.8,2023-02-03 14:00:00,iOS,Success
808,Gujarat,Bangalore,Bill Payment,1677.62,2023-02-03 15:00:00,Android,Success
809,Uttar Pradesh,Ahmedabad,Bill Payment,3657.04,2023-02-03 16:00:00,Android,Success
810,Maharashtra,Ahmedabad,Merchant Payment,2105.85,2023-02-03 17:00:00,Android,Success
811,Uttar Pradesh,Lucknow,Recharge,2896.02,2023-02-03 18:00:00,iOS,Success
812,Maharashtra,Ahmedabad,Recharge,4164.73,2023-02-03 19:00:00,Android,Success
813,Delhi,Lucknow,Money Transfer,4022.79,2023-02-03 20:00:00,Android,Success
814,Gujarat,Lucknow,Recharge,4333.45,2023-02-03 21:00:00,Android,Success
815,Gujarat,Lucknow,Merchant Payment,307.49,2023-02-03 22:00:00,Android,Failed
816,Tamil Nadu,Chennai,Money Transfer,3463.33,2023-02-03 23:00:00,Android,Success
817,Uttar Pradesh,Delhi,Money Transfer,708.54,2023-02-04 00:00:00,Android,Success
818,Maharashtra,Lucknow,Money Transfer,2084.93,2023-02-04 01:00:00,Android,Success
819,Maharashtra,Lucknow,Bill Payment,2747.46,2023-02-04 02:00:00,Android,Success
820,Karnataka,Delhi,Bill Payment,2019.67,2023-02-04 03:00:00,Android,Success
821,Tamil Nadu,Mumbai,Recharge,2602.86,2023-02-04 04:00:00,Android,Success
822,Karnataka,Lucknow,Money Transfer,4982.67,2023-02-04 05:00:00,iOS,Failed
823,Karnataka,Chennai,Merchant Payment,684.73,2023-02-04 06:00:00,iOS,Success
824,Karnataka,Ahmedabad,Bill Payment,3380.53,2023-02-04 07:00:00,Android,Success
825,Uttar Pradesh,Ahmedabad,Merchant Payment,1986.04,2023-02-04 08:00:00,iOS,Success
826,Uttar Pradesh,Bangalore,Merchant Payment,673.72,2023-02-04 09:00:00,iOS,Success
827,Delhi,Bangalore,Bill Payment,802.1,2023-02-04 10:00:00,Android,Success
828,Delhi,Ahmedabad,Bill Payment,4746.87,2023-02-04 11:00:00,Android,Success
829,Karnataka,Ahmedabad,Bill Payment,4399.21,2023-02-04 12:00:00,Android,Success
830,Tamil Nadu,Chennai,Bill Payment,4536.14,2023-02-04 13:00:00,iOS,Success
831,Maharashtra,Delhi,Money Transfer,4957.75,2023-02-04 14:00:00,Android,Success
832,Uttar Pradesh,Bangalore,Money Transfer,1049.49,2023-02-04 15:00:00,iOS,Success
833,Tamil Nadu,Delhi,Money Transfer,1783.64,2023-02-04 16:00:00,Android,Success
834,Gujarat,Chennai,Money Transfer,3349.4,2023-02-04 17:00:00,iOS,Success
835,Uttar Pradesh,Ahmedabad,Recharge,2424.17,2023-02-04 18:00:00,iOS,Success
836,Uttar Pradesh,Lucknow,Money Transfer,2097.76,2023-02-04 19:00:00,Android,Success
837,Delhi,Delhi,Bill Payment,1795.48,2023-02-04 20:00:00,Android,Success
838,Maharashtra,Ahmedabad,Merchant Payment,2972.97,2023-02-04 21:00:00,iOS,Success
839,Maharashtra,Ahmedabad,Money Transfer,2882.21,2023-02-04 22:00:00,iOS,Success
840,Gujarat,Mumbai,Recharge,815.67,2023-02-04 23:00:00,Android,Success
841,Gujarat,Delhi,Bill Payment,2363.98,2023-02-05 00:00:00,Android,Success
842,Uttar Pradesh,Lucknow,Merchant Payment,2771.82,2023-02-05 01:00:00,iOS,Success
843,Karnataka,Delhi,Merchant Payment,2855.73,2023-02-05 02:00:00,Android,Success
844,Delhi,Ahmedabad,Money Transfer,1058.43,2023-02-05 03:00:00,iOS,Success
845,Delhi,Lucknow,Merchant Payment,3713.93,2023-02-05 04:00:00,Android,Success
846,Uttar Pradesh,Chennai,Money Transfer,135.74,2023-02-05 05:00:00,Android,Success
847,Tamil Nadu,Mumbai,Money Transfer,1780.61,2023-02-05 06:00:00,Android,Failed
848,Karnataka,Ahmedabad,Bill Payment,3903.26,2023-02-05 07:00:00,iOS,Success
849,Uttar Pradesh,Bangalore,Bill Payment,2823.83,2023-02-05 08:00:00,Android,Success
850,Karnataka,Bangalore,Recharge,1313.2,2023-02-05 09:00:00,iOS,Success
851,Karnataka,Mumbai,Bill Payment,3477.82,2023-02-05 10:00:00,Android,Success
852,Karnataka,Chennai,Bill Payment,2841.28,2023-02-05 11:00:00,iOS,Success
853,Uttar Pradesh,Ahmedabad,Money Transfer,3983.26,2023-02-05 12:00:00,iOS,Success
854,Delhi,Delhi,Bill Payment,3677.78,2023-02-05 13:00:00,Android,Success
855,Delhi,Mumbai,Money Transfer,3054.44,2023-02-05 14:00:00,iOS,Success
856,Karnataka,Chennai,Money Transfer,2446.01,2023-02-05 15:00:00,iOS,Success
857,Tamil Nadu,Delhi,Bill Payment,674.58,2023-02-05 16:00:00,iOS,Success
858,Maharashtra,Bangalore,Recharge,1314.05,2023-02-05 17:00:00,iOS,Success
859,Uttar Pradesh,Bangalore,Recharge,2101.31,2023-02-05 18:00:00,Android,Success
860,Maharashtra,Delhi,Merchant Payment,3000.5,2023-02-05 19:00:00,Android,Success
861,Tamil Nadu,Mumbai,Merchant Payment,2573.4,2023-02-05 20:00:00,Android,Success
862,Uttar Pradesh,Bangalore,Bill Payment,1448.04,2023-02-05 21:00:00,iOS,Success
863,Karnataka,Ahmedabad,Recharge,42.26,2023-02-05 22:00:00,iOS,Success
864,Delhi,Lucknow,Money Transfer,2486.23,2023-02-05 23:00:00,Android,Success
865,Maharashtra,Delhi,Merchant Payment,1435.27,2023-02-06 00:00:00,Android,Failed
866,Gujarat,Delhi,Money Transfer,3675.7,2023-02-06 01:00:00,iOS,Success
867,Gujarat,Bangalore,Merchant Payment,129.49,2023-02-06 02:00:00,Android,Success
868,Tamil Nadu,Mumbai,Bill Payment,2928.29,2023-02-06 03:00:00,Android,Success
869,Karnataka,Ahmedabad,Recharge,4707.96,2023-02-06 04:00:00,iOS,Failed
870,Maharashtra,Mumbai,Merchant Payment,880.3,2023-02-06 05:00:00,Android,Success
871,Karnataka,Chennai,Recharge,2363.53,2023-02-06 06:00:00,iOS,Failed
872,Maharashtra,Chennai,Money Transfer,466.2,2023-02-06 07:00:00,Android,Success
873,Tamil Nadu,Lucknow,Bill Payment,3132.15,2023-02-06 08:00:00,iOS,Success
874,Tamil Nadu,Bangalore,Recharge,2757.15,2023-02-06 09:00:00,iOS,Success
875,Gujarat,Bangalore,Bill Payment,2042.75,2023-02-06 10:00:00,iOS,Success
876,Karnataka,Bangalore,Recharge,2611.67,2023-02-06 11:00:00,iOS,Success
877,Uttar Pradesh,Lucknow,Money Transfer,4483.91,2023-02-06 12:00:00,iOS,Success
878,Gujarat,Chennai,Money Transfer,989.51,2023-02-06 13:00:00,Android,Success
879,Karnataka,Mumbai,Bill Payment,122.6,2023-02-06 14:00:00,Android,Success
880,Gujarat,Lucknow,Money Transfer,4309.71,2023-02-06 15:00:00,Android,Success
881,Uttar Pradesh,Lucknow,Merchant Payment,2889.81,2023-02-06 16:00:00,iOS,Success
882,Delhi,Mumbai,Recharge,4454.39,2023-02-06 17:00:00,Android,Success
883,Delhi,Bangalore,Money Transfer,2988.76,2023-02-06 18:00:00,iOS,Success
884,Delhi,Ahmedabad,Merchant Payment,4052.7,2023-02-06 19:00:00,iOS,Success
885,Delhi,Mumbai,Bill Payment,2154.07,2023-02-06 20:00:00,Android,Success
886,Maharashtra,Chennai,Merchant Payment,3751.8,2023-02-06 21:00:00,iOS,Success
887,Delhi,Delhi,Bill Payment,4566.08,2023-02-06 22:00:00,Android,Success
888,Uttar Pradesh,Delhi,Bill Payment,2864.89,2023-02-06 23:00:00,iOS,Success
889,Tamil Nadu,Lucknow,Recharge,912.12,2023-02-07 00:00:00,iOS,Success
890,Tamil Nadu,Delhi,Recharge,1351.3,2023-02-07 01:00:00,Android,Success
891,Maharashtra,Ahmedabad,Merchant Payment,1001.24,2023-02-07 02:00:00,iOS,Success
892,Delhi,Bangalore,Recharge,1241.82,2023-02-07 03:00:00,Android,Success
893,Delhi,Chennai,Recharge,1539.01,2023-02-07 04:00:00,iOS,Success
894,Delhi,Ahmedabad,Recharge,2780.12,2023-02-07 05:00:00,Android,Success
895,Gujarat,Chennai,Merchant Payment,2944.08,2023-02-07 06:00:00,iOS,Success
896,Karnataka,Chennai,Money Transfer,2138.23,2023-02-07 07:00:00,Android,Success
897,Gujarat,Bangalore,Recharge,3080.95,2023-02-07 08:00:00,Android,Success
898,Karnataka,Lucknow,Recharge,417.06,2023-02-07 09:00:00,iOS,Success
899,Delhi,Delhi,Merchant Payment,448.06,2023-02-07 10:00:00,Android,Success
900,Delhi,Bangalore,Money Transfer,867.43,2023-02-07 11:00:00,iOS,Success
901,Gujarat,Ahmedabad,Recharge,2595.21,2023-02-07 12:00:00,iOS,Success
902,Gujarat,Lucknow,Bill Payment,1077.83,2023-02-07 13:00:00,Android,Success
